Patrol ID,Type,Patrol Start Date,Patrol End Date,Station,Team,Objective,Mandate,Armed,Patrol Leg ID,Leader,Patrol Transport Type,Waypoint ID,Waypoint Date,Waypoint Time,X,Y,Last Modified,Last Modified By,Observation Category 0,Observation Category 1,Jenis satwa,Keterangan,Tipe temuan,Usia temuan
PK_Juli_2023_000013,Ground,16-Jul-23,16-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,4,16-Jul-23,9:23:13 AM,109.8565367,-1.050056667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_Oktober_2023_000004,Ground,21-Oct-23,21-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,21-Oct-23,8:55:16 AM,109.9012183,-1.056456667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_Oktober_2023_000004,Ground,21-Oct-23,21-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,21-Oct-23,8:15:18 AM,109.90245,-1.058591667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Juni_2023_000001,Ground,16-Jun-23,16-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,22,16-Jun-23,9:51:17 AM,109.92621,-0.992301667,7/10/2023 10:34,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Baru (dalam 1 minggu)
PB_Juni_2023_000001,Ground,16-Jun-23,16-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,31,16-Jun-23,10:39:54 AM,109.9261917,-0.992275,7/10/2023 10:34,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Baru (dalam 1 minggu)
PB_Juni_2023_000001,Ground,16-Jun-23,16-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,11,16-Jun-23,9:12:30 AM,109.9250133,-0.991378333,7/10/2023 10:33,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Juni_2023_000001,Ground,16-Jun-23,16-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,3,16-Jun-23,8:39:59 AM,109.9241567,-0.990535,7/10/2023 10:33,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Juni_2023_000001,Ground,16-Jun-23,16-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,10,16-Jun-23,9:08:34 AM,109.9248317,-0.991211667,7/10/2023 10:33,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Juni_2023_000001,Ground,16-Jun-23,16-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,17,16-Jun-23,9:27:39 AM,109.9248417,-0.992086667,7/10/2023 10:34,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Baru (dalam 1 minggu)
PB_Feb_2023_000002,Ground,21-Feb-23,21-Feb-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,17,21-Feb-23,9:33:22 AM,109.8673433,-1.024778333,3/7/2023 10:17,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Feb_2023_000002,Ground,21-Feb-23,21-Feb-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,10,21-Feb-23,9:09:04 AM,109.86823,-1.022955,3/7/2023 10:11,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Tapak,Lama (2 - 4 minggu)
PB_Feb_2023_000002,Ground,21-Feb-23,21-Feb-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,19,21-Feb-23,9:40:38 AM,109.867215,-1.025083333,3/7/2023 9:26,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PB_Feb_2023_000002,Ground,21-Feb-23,21-Feb-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,3,21-Feb-23,8:07:49 AM,109.867065,-1.018655,3/7/2023 9:26,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Cukup lama (>1 bulan)
NK_Maret_2023_000001,Ground,11-Mar-23,11-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,12,11-Mar-23,1:16:24 PM,109.9407867,-1.055353333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Gesekan badan,Lama (2 - 4 minggu)
NK_Maret_2023_000001,Ground,11-Mar-23,11-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,9,11-Mar-23,12:47:05 PM,109.9407133,-1.057341667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Maret_2023_000001,Ground,11-Mar-23,11-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,13,11-Mar-23,1:33:29 PM,109.940655,-1.054066667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Trenggiling - Manis javanica,,Sarang,Baru (dalam 1 minggu)
NK_Maret_2023_000001,Ground,11-Mar-23,11-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,13,11-Mar-23,1:33:29 PM,109.940655,-1.054066667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
NK_Maret_2023_000001,Ground,11-Mar-23,11-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,16,11-Mar-23,2:00:42 PM,109.9402317,-1.053876667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Maret_2023_000001,Ground,11-Mar-23,11-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,16,11-Mar-23,2:00:42 PM,109.9402317,-1.053876667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Maret_2023_000001,Ground,11-Mar-23,11-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,10,11-Mar-23,12:51:53 PM,109.94073,-1.05663,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Gesekan badan,Cukup lama (>1 bulan)
NK_Maret_2023_000001,Ground,11-Mar-23,11-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,11-Mar-23,11:09:11 AM,109.94109,-1.058563333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
NK_Maret_2023_000001,Ground,11-Mar-23,11-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,11-Mar-23,11:21:46 AM,109.9409083,-1.058166667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
NK_Maret_2023_000001,Ground,11-Mar-23,11-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,11-Mar-23,11:21:46 AM,109.9409083,-1.058166667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PB_Oktober_2023_000008,Ground,27-Oct-23,27-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Monitoring,No,1,Samsidar Samsidar,Jalan Kaki,8,27-Oct-23,12:49:18 PM,109.8749567,-1.039375,11/3/2023 16:24,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Oktober_2023_000008,Ground,27-Oct-23,27-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Monitoring,No,1,Samsidar Samsidar,Jalan Kaki,5,27-Oct-23,10:43:33 AM,109.8770917,-1.039215,11/3/2023 16:24,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
NK_Maret_2023_000003,Ground,26-Mar-23,26-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,26-Mar-23,1:26:12 PM,109.9368783,-1.060415,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Trenggiling - Manis javanica,,Bekas makan,Baru (dalam 1 minggu)
NK_Maret_2023_000003,Ground,26-Mar-23,26-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,26-Mar-23,1:08:51 PM,109.9378,-1.05974,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Maret_2023_000003,Ground,26-Mar-23,26-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,7,26-Mar-23,2:08:39 PM,109.93566,-1.060288333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Enggang Jambul - Berenicornis comatus,,Suara,Baru (dalam 1 minggu)
NK_Maret_2023_000003,Ground,26-Mar-23,26-Mar-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,26-Mar-23,1:13:37 PM,109.9371267,-1.059586667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Suara,Baru (dalam 1 minggu)
PB_April_2023_000004,Ground,26-Apr-23,26-Apr-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,24,26-Apr-23,10:02:45 AM,109.9030867,-1.035138333,5/11/2023 11:14,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
NK_Januari_2023_000010,Ground,19-Jan-23,19-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,19-Jan-23,11:26:17 AM,109.9440017,-1.057226667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Jalur,Baru (dalam 1 minggu)
NK_Januari_2023_000010,Ground,19-Jan-23,19-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,10,19-Jan-23,1:11:04 PM,109.943695,-1.056575,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Musang,,Bekas makan,Cukup baru (1 - 2 minggu)
NK_Januari_2023_000010,Ground,19-Jan-23,19-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,19-Jan-23,10:17:09 AM,109.9407933,-1.057786667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Owa Kelempiau Darat - Hylobates abbotti,,Suara,Baru (dalam 1 minggu)
PB_Feb_2023_000006,Ground,26-Feb-23,26-Feb-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,15,26-Feb-23,8:55:20 AM,109.85191,-1.023355,3/7/2023 11:07,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Kubangan,Cukup lama (>1 bulan)
PB_Feb_2023_000006,Ground,26-Feb-23,26-Feb-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,12,26-Feb-23,8:45:05 AM,109.851195,-1.022941667,3/7/2023 11:06,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Tapak,Lama (2 - 4 minggu)
PM_Juni_2023_000006,Ground,27-Jun-23,27-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,2,27-Jun-23,7:10:32 AM,109.9107533,-1.05861,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Suara,Baru (dalam 1 minggu)
PM_Juni_2023_000006,Ground,27-Jun-23,27-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,27-Jun-23,8:10:04 AM,109.91146,-1.058661667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Cukup baru (1 - 2 minggu)
PM_Juni_2023_000006,Ground,27-Jun-23,27-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,27-Jun-23,9:17:12 AM,109.9159833,-1.058421667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Cukup baru (1 - 2 minggu)
PM_Juni_2023_000006,Ground,27-Jun-23,27-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,27-Jun-23,8:53:27 AM,109.9148633,-1.059331667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Baru (dalam 1 minggu)
PM_Juni_2023_000006,Ground,27-Jun-23,27-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,27-Jun-23,9:10:01 AM,109.9152783,-1.058828333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PM_Juni_2023_000006,Ground,27-Jun-23,27-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,27-Jun-23,8:25:03 AM,109.9125383,-1.059365,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Kubangan,Cukup baru (1 - 2 minggu)
PM_Juni_2023_000005,Ground,26-Jun-23,26-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,26-Jun-23,10:13:07 AM,109.9077183,-1.061811667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beo - Gracula religiosa,,Suara,Baru (dalam 1 minggu)
PM_Juni_2023_000005,Ground,26-Jun-23,26-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,26-Jun-23,9:53:32 AM,109.9041367,-1.060146667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Cakaran,Cukup lama (>1 bulan)
PB_Agustus_2023_000001,Ground,14-Aug-23,14-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,14,14-Aug-23,9:06:31 AM,109.8523383,-1.025508333,9/6/2023 10:07,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Sangat lama (>3bulan)
PK_April_2023_000013,Ground,16-Apr-23,16-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,7,16-Apr-23,10:19:06 AM,109.870085,-1.051468333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Cakaran,Lama (2 - 4 minggu)
PK_April_2023_000013,Ground,16-Apr-23,16-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,4,16-Apr-23,9:43:38 AM,109.8692667,-1.049618333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Baru (dalam 1 minggu)
PK_April_2023_000013,Ground,16-Apr-23,16-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,6,16-Apr-23,10:13:41 AM,109.8701067,-1.051083333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Cakaran,Cukup lama (>1 bulan)
PM_April_2023_000007,Ground,27-Apr-23,27-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,27-Apr-23,1:13:25 PM,109.9107733,-1.073683333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PM_April_2023_000007,Ground,27-Apr-23,27-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,27-Apr-23,10:12:45 AM,109.9110383,-1.07383,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Suara,Baru (dalam 1 minggu)
PM_Oktober_2023_000007,Ground,25-Oct-23,25-Oct-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,25-Oct-23,8:36:52 AM,109.883415,-1.073143333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Suara,Baru (dalam 1 minggu)
PB_Oktober_2023_000004,Ground,23-Oct-23,23-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,6,23-Oct-23,8:11:37 AM,109.8537667,-1.035333333,11/3/2023 15:50,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Oktober_2023_000004,Ground,23-Oct-23,23-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,13,23-Oct-23,8:53:54 AM,109.854175,-1.03536,11/3/2023 15:50,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Oktober_2023_000004,Ground,23-Oct-23,23-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,28,23-Oct-23,9:20:38 AM,109.8537217,-1.03299,11/3/2023 15:50,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Sangat lama (>3bulan)
NK_April_2023_000015,Ground,17-Apr-23,17-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,10,17-Apr-23,2:04:42 PM,109.9230317,-1.045135,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Tapak,Baru (dalam 1 minggu)
NK_April_2023_000015,Ground,17-Apr-23,17-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,10,17-Apr-23,2:04:42 PM,109.9230317,-1.045135,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
NK_April_2023_000015,Ground,17-Apr-23,17-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,10,17-Apr-23,2:04:42 PM,109.9230317,-1.045135,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
NK_April_2023_000015,Ground,17-Apr-23,17-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,14,17-Apr-23,2:14:18 PM,109.92272,-1.044876667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Suara,Baru (dalam 1 minggu)
NK_April_2023_000015,Ground,17-Apr-23,17-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,17-Apr-23,10:49:21 AM,109.925955,-1.04956,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_April_2023_000015,Ground,17-Apr-23,17-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,17-Apr-23,10:38:21 AM,109.92597,-1.049516667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_April_2023_000015,Ground,17-Apr-23,17-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,13,17-Apr-23,2:12:31 PM,109.9226817,-1.04485,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,6,12-Sep-23,11:15:56 AM,109.84476,-1.078121667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,4,12-Sep-23,10:17:59 AM,109.84852,-1.061488333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,5,9-Sep-23,11:18:55 AM,109.8610916,-1.052994272,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,4,9-Sep-23,10:57:09 AM,109.86968,-1.050446676,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Cakaran,Cukup lama (>1 bulan)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,2,13-Sep-23,9:02:52 AM,109.85296,-1.055815,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,5,13-Sep-23,10:11:47 AM,109.8529067,-1.055823333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,4,10-Sep-23,3:15:34 AM,109.8654983,-1.051533333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,5,10-Sep-23,3:32:34 PM,109.8655683,-1.051538333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Cakaran,Cukup lama (>1 bulan)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,6,11-Sep-23,11:57:35 PM,109.8691,-1.05211,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,7,11-Sep-23,12:08:53 PM,109.869145,-1.052161667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_September 2023,Ground,8-Sep-23,14-Sep-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,4,11-Sep-23,11:20:12 PM,109.8691483,-1.052096667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
