plot,obs.date,obs,t.num,dist.tran,c,w,family,genus,species,dbh,daun.baru,kode.gugur,status,crop.size,oh.food
15.4,,,2160,945,w,3.2,Myrtaceae,Syzygium,sp3,13.2,0,1,,,y
15.4,,,2161,950,w,2,Lauraceae,Alseodaphne,bancana,16.4,1,0,,,
15.4,,,2162,952,w,1.5,Lauraceae,Alseodaphne,bancana,13.2,0,0,,,
15.4,,,2163,953,w,3,Rubiaceae,Timonius,flavescens,12.8,0,1,,,
15.4,,,2164,962,w,1,Stemonuraceae,Stemonurus,secundiflorus,12,0,0,,,
15.4,,,2165,962,w,3,Rutaceae,Tetractomia,tetrandra,27.7,1,0,,,
15.4,,,2166,962,w,2.8,Myrtaceae,Syzygium,sp2,12.6,0,1,,,y
15.4,,,2167,965,e,1,Sapotaceae,Madhuca,motleyana,16.8,0,0,,,y
15.4,,,2168,965,e,3.5,Sapotaceae,Madhuca,motleyana,26.4,0,1,,,y
15.4,,,2169,969,e,1,Sapotaceae,Madhuca,motleyana,11.5,0,0,,,y
15.4,,,2170,971,w,1.5,Sapotaceae,Madhuca,motleyana,24.3,0,1,,,y
15.4,,,2171,973,e,1,Sapotaceae,Madhuca,motleyana,21.2,1,0,,,y
15.4,,,2172,975,e,1,Stemonuraceae,Stemonurus,secundiflorus,13.2,0,0,,,
15.4,,,2173,976.5,e,1.5,Stemonuraceae,Stemonurus,secundiflorus,24.6,1,0,,,
15.4,,,2174,978,e,0.8,Elaeocarpaceae,Elaeocarpus,mastersii,20.7,0,0,,,y
15.4,,,2175,982,e,2.3,Sapotaceae,Palaquium,leiocarpum,15.3,0,1,,,y
15.4,,,2176,982,w,3.5,Stemonuraceae,Stemonurus,secundiflorus,14.2,0,0,,,
15.4,,,2177,987,w,2,Apocynaceae,Dyera,polyphylla,32.3,1,0,,,
15.4,,,2178,988,e,1,Rubiaceae,Rothmannia,schoemannii,32.5,0,0,,,
15.4,,,2179,988,w,1,Stemonuraceae,Stemonurus,scorpioides,25.5,0,0,,,
15.4,,,2180,991.5,w,2.5,Sapindaceae,Nephelium,maingayi,38.4,1,0,,,y
15.4,,,2181,992.5,e,2,Sapotaceae,Madhuca,motleyana,15.2,0,0,,,y
15.4,,,2182,993.5,e,2.5,Annonaceae,Maasia,hypoleuca,18.3,1,0,,,y
15.4,,,2183,999,e,1,Lauraceae,Alseodaphne,bancana,25.3,0,1,,,
15.4,,,2184,999,w,1.5,Sapotaceae,Palaquium,leiocarpum,11.2,1,0,,,y
16.1,,,1826,2.2,w,2.5,Myrtaceae,Syzygium,tawahense,32.5,1,0,,,y
16.1,,,1827,2.4,w,5,Fagaceae,Lithocarpus,bancanus,21.2,0,0,,,y
16.1,,,1828,3,w,3.5,Fagaceae,Lithocarpus,bancanus,14.3,0,0,,,y
16.1,,,1829,5,w,1,Fagaceae,Lithocarpus,bancanus,10,1,0,,,y
16.1,,,1830,8,w,3,Sapotaceae,Madhuca,motleyana,35.2,1,1,,,y
16.1,,,1831,11,e,0.5,Fagaceae,Lithocarpus,bancanus,12.2,0,0,,,y
16.1,,,1832,11.5,w,3,Myristicaceae,Gymnacranthera,farquhariana,18.3,1,0,,,y
16.1,,,1833,11,w,3,Fagaceae,Lithocarpus,bancanus,14.2,0,0,,,y
16.1,,,1834,12.5,e,0.8,Anacardiaceae,Campnosperma,coriaceum,21.5,0,1,,,
16.1,,,1835,12.5,w,2.5,Lauraceae,Alseodaphne,bancana,23.8,0,0,,,
16.1,,,1836,28,e,1,Fabaceae,Archidendron,ellipticum ,13.6,0,1,,,y
16.1,,,1837,39,w,3.5,Myrtaceae,Syzygium,cerinum,12.8,1,0,,,y
16.1,,,1838,41,w,4,Lauraceae,Alseodaphne,bancana,41.6,0,1,,,
16.1,,,1839,41,e,5,Anacardiaceae,Campnosperma,coriaceum,24.2,1,0,,,
16.1,,,1840,41.5,e,4.8,Myrtaceae,Syzygium,tawahense,18.2,1,0,,,y
16.1,,,1841,44,e,2.5,Myrtaceae,Syzygium,cerinum,21.3,0,1,,,y
16.1,,,1842,44,w,4,Ebenaceae,Diospyros,siamang,28.2,2,0,,,y
16.1,,,1843,49,w,1.2,Myristicaceae,Myristica,lowiana,11.3,0,0,,,y
16.1,,,1844,51,w,1,Fagaceae,Lithocarpus,bancanus,12.6,0,0,,,y
16.1,,,1845,54,e,1,Alangiaceae,Alangium,havilandii,23.6,1,0,,,y
16.1,,,1846,66,w,1,Tetrameristaceae,Tetramerista,glabra,18.4,0,1,,,y
16.1,,,1847,68,w,1,Myrtaceae,Syzygium,cerinum,12.7,0,1,,,y
16.1,,,1848,71,w,0.5,Annonaceae,Maasia,hypoleuca,18.6,1,0,,,y
16.1,,,1849,72.5,w,1.5,Tetrameristaceae,Tetramerista,glabra,21.3,1,0,,,y
16.1,,,1850,76,e,1,Myrtaceae,Syzygium,tawahense,10,0,1,,,y
16.1,,,1851,85,e,0.5,Myrtaceae,Syzygium,cerinum,11.5,1,0,,,y
16.1,,,1852,93,e,0.5,Dilleniaceae,Dillenia,excelsa,15.3,0,1,,,y
16.1,,,1853,94,w,0.5,Sapotaceae,Madhuca,motleyana,15.2,1,0,,,y
16.1,,,1854,96,w,2.5,Fagaceae,Lithocarpus,bancanus,13.2,1,1,,,y
16.1,,,1855,93,w,4,Lauraceae,Alseodaphne,bancana,35.6,1,1,,,
16.1,,,1856,96,w,5,Lauraceae,Alseodaphne,bancana,28.2,1,0,,,
16.1,,,1857,93,e,3.8,Anacardiaceae,Buchanania,arborescens,35.6,0,1,,,y
16.1,,,1858,98,e,4.5,Thymelaeaceae,Gonystylus,bancanus,28.5,1,0,,,
16.1,,,1859,98.5,e,2,Lauraceae,Alseodaphne,bancana,12.3,0,1,,,
16.2,,,1860,302.5,e,0.8,Elaeocarpaceae,Elaeocarpus,glaber,10.2,0,0,,,y
16.2,,,1861,303,w,1,Rubiaceae,Timonius,flavescens,11.6,0,0,,,
16.2,,,1862,303.2,w,3.5,Malvaceae,Durio,carinatus,15.8,1,0,,,y
16.2,,,1863,303.4,w,5,Lauraceae,Alseodaphne,bancana,16.2,0,0,,,
16.2,,,1864,317,w,3,Elaeocarpaceae,Elaeocarpus,mastersii,11.5,0,0,,,y
16.2,,,1865,318,w,1,Euphorbiaceae,Macaranga,caladifolia,11.6,0,1,,,y
16.2,,,1866,321,w,0.8,Euphorbiaceae,Blumeodendron,kurzii,13.6,1,0,,,y
16.2,,,1867,325,w,1.5,Ebenaceae,Diospyros,siamang,18.3,0,1,,,y
16.2,,,1868,326,e,3.8,Celastraceae,Lophopetalum,javanicum,25.8,0,1,,,y
16.2,,,1869,328,e,1.5,Sapotaceae,Madhuca,motleyana,15.2,0,0,,,y
16.2,,,1870,328.2,w,2.8,Moraceae,Paratocarpus,venenosa,18.2,1,0,,,y
16.2,,,1871,339,w,2,Anacardiaceae,Mangifera,parvifolia,28.3,0,0,,,y
16.2,,,1872,328.5,e,4.2,Polygalaceae,Xanthophyllum,obscurum,11.5,0,1,,,y
16.2,,,1873,329,w,3.5,Lecythidaceae,Barringtonia,,12.3,0,0,,,
16.2,,,1874,334,w,3.8,Myrtaceae,Syzygium,tawahense,34.4,2,0,,,y
16.2,,,1875,351,w,2,Ebenaceae,Diospyros,siamang,31.2,0,0,,,y
16.2,,,1876,356,w,1,Rutaceae,Tetractomia,tetrandra,12.3,0,0,,,
16.2,,,1877,356,w,3.5,Anacardiaceae,Mangifera,parvifolia,28.6,1,0,,,y
16.2,,,1878,357,w,4,Alangiaceae,Alangium,havilandii,23.6,0,0,,,y
16.2,,,1879,360,w,0.5,Sapotaceae,Madhuca,motleyana,21.5,0,0,,,y
16.2,,,1880,359,e,1,Elaeocarpaceae,Elaeocarpus,mastersii,11.3,0,0,,,y
16.2,,,1881,361,e,0.8,Fagaceae,Castanopsis,,12.8,0,1,,,y
16.2,,,1882,362,e,0.5,Fabaceae,Archidendron,ellipticum ,10,0,0,,,y
16.2,,,1883,363,w,0.8,Anacardiaceae,Campnosperma,coriaceum,13.6,1,0,,,
16.2,,,1884,364,e,1.2,Myrtaceae,Syzygium,sp2,15.8,0,0,,,y
16.2,,,1885,363,w,2.2,Elaeocarpaceae,Elaeocarpus,mastersii,15.3,1,0,,,y
16.2,,,1886,365,w,3,Lauraceae,Litsea,angulata,14.6,0,1,,,y
16.2,,,1887,368,w,4,Aquifoliaceae,Ilex,cymosa,16.5,0,0,,,
16.2,,,1888,371,w,2.5,Rubiaceae,Rothmannia,schoemannii,31.2,1,0,,,
16.2,,,1889,370,w,3.8,Lauraceae,Alseodaphne,bancana,30.8,0,1,,,
16.2,,,1890,372,e,1,Fabaceae,Archidendron,ellipticum ,15.8,0,0,,,y
16.2,,,1891,371,e,4.5,Fabaceae,Adenanthera,kostermansii,38.2,2,0,,,y
16.2,,,1892,372.5,e,1,Rubiaceae,Rothmannia,schoemannii,18.3,0,0,,,
16.2,,,1893,375,e,2,Sapotaceae,Palaquium,leiocarpum,15.5,0,0,,,y
16.2,,,1894,377,w,4,Anacardiaceae,Mangifera,parvifolia,21.2,1,0,,,y
16.2,,,1895,375,w,4,Sapotaceae,Palaquium,leiocarpum,45.8,1,0,F,,y
16.2,,,1896,381,w,1.5,Lauraceae,Alseodaphne,bancana,22.6,0,0,,,
16.2,,,1897,381,e,1.5,Myrtaceae,Syzygium,tawahense,31.5,1,1,,,y
16.2,,,1898,384,e,0.5,Lauraceae,Litsea,gracilipes,20.8,1,0,,,y
16.2,,,1899,386,w,3,Myristicaceae,Horsfieldia,crassifolia,19.2,0,0,,,y
16.2,,,1900,386,w,3.5,Polygalaceae,Xanthophyllum,amoenum,31.3,1,0,,,y
16.2,,,1901,384,w,5,Lauraceae,Alseodaphne,bancana,42.8,0,0,,,
16.2,,,1902,392,e,2.5,Polygalaceae,Xanthophyllum,amoenum,15.6,0,1,,,y
16.2,,,1903,393,e,3,Rubiaceae,Nauclea,orientalis,28.3,1,0,,,
16.2,,,1904,392,w,4,Lauraceae,Litsea,angulata,31.2,0,1,,,y
16.2,,,1905,397,w,5,Fabaceae,Adenanthera,kostermansii,28.8,1,0,,,y
16.2,,,1906,398,e,3.8,Stemonuraceae,Stemonurus,scorpioides,28.5,0,1,,,
16.2,,,1907,398,e,5,Ebenaceae,Diospyros,siamang,25.6,0,1,,,y
16.2,,,1908,400,e,5,Lecythidaceae,Barringtonia,,23.2,0,0,,,
16.3,,,1909,607,w,1.5,Polygalaceae,Xanthophyllum,amoenum,18.3,0,1,,,y
16.3,,,1910,605,w,3.5,Myristicaceae,Knema,intermedia,20.2,0,0,,,y
16.3,,,1911,607,w,4,Tetrameristaceae,Tetramerista,glabra,13.2,0,0,,,y
16.3,,,1912,609,e,2.5,Sapotaceae,Madhuca,motleyana,12.8,0,1,,,y
16.3,,,1913,610,e,2,Anacardiaceae,Campnosperma,coriaceum,42.5,2,0,,,
16.3,,,1914,611.5,e,1.8,Sapotaceae,Madhuca,motleyana,22.8,0,0,,,y
16.3,,,1915,613,e,3,Apocynaceae,Dyera,polyphylla,32.6,1,0,,,
16.3,,,1916,614,e,1.5,Polygalaceae,Xanthophyllum,amoenum,13.5,0,1,,,y
16.3,,,1917,612,w,4,Sapotaceae,Palaquium,leiocarpum,28.2,1,0,,,y
16.3,,,1918,611,w,0.5,Tetrameristaceae,Tetramerista,glabra,10.3,0,0,,,y
16.3,,,1919,611,w,1.2,Sapotaceae,Madhuca,motleyana,10.2,0,1,,,y
16.3,,,1920,619,w,4,Lauraceae,Litsea,angulata,20.2,0,0,,,y
16.3,,,1921,620,e,3.8,Myrtaceae,Syzygium,sp2,21.5,0,1,,,y
16.3,,,1922,619,e,2.5,Dipterocarpaceae,Shorea,uliginosa,11.5,1,0,,,
16.3,,,1923,622.5,w,2.5,Polygalaceae,Xanthophyllum,amoenum,12.8,1,0,,,y
16.3,,,1924,625,e,1.5,Moraceae,Paratocarpus,venenosa,12.3,1,0,,,y
16.3,,,1925,627,w,1.2,Elaeocarpaceae,Elaeocarpus,glaber,14,1,0,,,y
16.3,,,1926,628,e,1.5,Lauraceae,Litsea,gracilipes,13.8,1,0,,,y
16.3,,,1927,629.5,e,2,Stemonuraceae,Stemonurus,secundiflorus,14.8,1,0,,,
16.3,,,1928,631,e,1.7,Tetrameristaceae,Tetramerista,glabra,11.2,0,0,,,y
16.3,,,1929,638,e,2,Celastraceae,Lophopetalum,javanicum,14.8,0,0,,,y
16.3,,,1930,645,e,3,Myristicaceae,Horsfieldia,crassifolia,13.5,0,0,,,y
16.3,,,1931,645,w,2,Myrtaceae,Syzygium,napiforme,38.2,0,1,,,y
16.3,,,1932,648.5,w,2,Myrtaceae,Syzygium,napiforme,30.5,1,0,,,y
16.3,,,1933,650,w,1.8,Sapotaceae,Madhuca,motleyana,11.8,1,0,,,y
16.3,,,1934,652,e,1,Clusiaceae,Garcinia,cuspidata,14.3,1,0,,,y
16.3,,,1935,652,e,2.8,Clusiaceae,Garcinia,cuspidata,15.4,1,0,,,y
16.3,,,1936,652.5,w,2.5,Clusiaceae,Garcinia,cuspidata,12.8,1,0,,,y
16.3,,,1937,655.6,w,2.5,Myrtaceae,Syzygium,napiforme,18.3,1,0,,,y
16.3,,,1938,669,w,1.8,Rutaceae,Tetractomia,tetrandra,12.8,0,1,,,
16.3,,,1939,673.5,w,1,Anacardiaceae,Mangifera,parvifolia,18.2,1,1,,,y
16.3,,,1940,676,w,1,Myrtaceae,Syzygium,napiforme,13.5,0,0,,,y
16.3,,,1941,679,e,3,Rutaceae,Tetractomia,tetrandra,16.2,0,0,,,
16.3,,,1942,682,w,2.2,Euphorbiaceae,Macaranga,caladifolia,12.3,1,0,,,y
16.3,,,1943,687,w,1,Fagaceae,Lithocarpus,bancanus,27.7,0,0,,,y
16.3,,,1944,684,w,3.2,Stemonuraceae,Stemonurus,secundiflorus,13.6,0,0,,,
16.3,,,1945,688,e,0.5,Stemonuraceae,Stemonurus,scorpioides,32.3,0,1,,,
16.3,,,1946,688.2,e,1,Lamiaceae,Teijsmanniodendron,pteropodum,35.6,1,0,,,
16.3,,,1947,688.4,w,1.5,Burseraceae,Canarium,,28.3,0,0,,,y
16.3,,,1948,689,w,1.5,Fabaceae,Koompassia,malaccensis,45.3,1,0,,,y
16.3,,,1949,691,w,1,Ebenaceae,Diospyros,coriacea,48.2,1,0,R,A,y
16.3,,,1950,695,w,2.5,Sapotaceae,Palaquium,leiocarpum,11.8,0,1,,,y
16.3,,,1951,695,e,3.2,Lauraceae,Alseodaphne,bancana,10.2,0,0,,,
16.4,,,1952,900,w,2,Sapotaceae,Palaquium,leiocarpum,11.2,1,0,,,y
16.4,,,1953,902,w,2,Polygalaceae,Xanthophyllum,amoenum,12.3,0,0,,,y
16.4,,,1954,905,e,1,Stemonuraceae,Stemonurus,secundiflorus,14.4,1,0,,,
16.4,,,1955,902.2,w,2.5,Stemonuraceae,Stemonurus,secundiflorus,10.2,0,1,,,
16.4,,,1956,902.2,w,4,Sapotaceae,Palaquium,leiocarpum,30.5,1,0,,,y
16.4,,,1957,905,w,2,Sapotaceae,Palaquium,cochleariifolium,13.2,0,0,,,y
16.4,,,1958,905.5,w,2.5,Sapotaceae,Palaquium,cochleariifolium,35.6,1,1,,,y
16.4,,,1959,906,w,4,Ebenaceae,Diospyros,coriacea,26.4,0,1,,,y
16.4,,,1960,905,e,3.5,Lauraceae,Alseodaphne,bancana,25.2,0,0,,,
16.4,,,1961,906,w,1,Sapotaceae,Palaquium,cochleariifolium,28.6,1,0,,,y
16.4,,,1962,908,e,1.5,Myrtaceae,Syzygium,napiforme,22.6,0,1,,,y
16.4,,,1963,909,e,1,Annonaceae,Mezzettia,parviflora,24.2,1,1,,,y
16.4,,,1964,912,e,2,Anacardiaceae,Mangifera,parvifolia,19.5,0,0,,,y
16.4,,,1965,919,w,0.5,Anacardiaceae,Mangifera,parvifolia,22.3,0,0,,,y
16.4,,,1966,920,w,2.5,Myristicaceae,Horsfieldia,crassifolia,21.5,0,1,,,y
16.4,,,1967,923,e,0.5,Anacardiaceae,Mangifera,parvifolia,31.2,1,0,,,y
16.4,,,1968,921.5,e,2,Anacardiaceae,Mangifera,parvifolia,12.6,0,1,,,y
16.4,,,1969,920,e,4.2,Lauraceae,Alseodaphne,bancana,31.5,2,0,,,
16.4,,,1970,923.5,e,1.5,Lauraceae,Alseodaphne,bancana,10.2,0,0,,,
16.4,,,1971,925,e,1.5,Euphorbiaceae,Macaranga,caladifolia,12.5,0,0,,,y
16.4,,,1972,927,w,3,Anacardiaceae,Mangifera,parvifolia,14.2,1,0,,,y
16.4,,,1973,928.5,w,0.5,Anacardiaceae,Mangifera,parvifolia,10,0,1,,,y
16.4,,,1974,929,w,2.5,Sapindaceae,Nephelium,maingayi,11.5,0,1,,,y
16.4,,,1975,931,w,2,Euphorbiaceae,Macaranga,caladifolia,11,0,0,,,y
16.4,,,1976,953,w,1,Rubiaceae,Rothmannia,schoemannii,10,0,1,,,
16.4,,,1977,955,w,1.2,Lauraceae,Litsea,angulata,15.3,1,0,,,y
16.4,,,1978,955,w,1.5,Lauraceae,Litsea,angulata,16.2,0,0,,,y
16.4,,,1979,956,w,0.5,Myrtaceae,Syzygium,napiforme,12.3,0,0,,,y
16.4,,,1980,958,w,3.5,Rubiaceae,Rothmannia,schoemannii,35.2,0,0,,,
16.4,,,1981,958.5,w,0.5,Stemonuraceae,Stemonurus,secundiflorus,10.5,0,0,,,
16.4,,,1982,963,e,2,Lauraceae,Alseodaphne,bancana,12.5,1,0,,,
16.4,,,1983,966,e,1,Apocynaceae,Dyera,polyphylla,12.6,1,0,,,
16.4,,,1984,971.5,w,1.2,Elaeocarpaceae,Elaeocarpus,mastersii,11.5,1,0,,,y
16.4,,,1985,975,w,0.5,Elaeocarpaceae,Elaeocarpus,mastersii,10,1,0,,,y
16.4,,,1986,975.5,e,0.5,Sapotaceae,Madhuca,motleyana,10.2,0,0,,,y
16.4,,,1987,976,w,1,Euphorbiaceae,Macaranga,caladifolia,10,0,0,,,y
16.4,,,1988,977.5,w,1.2,Lauraceae,Litsea,angulata,12.5,0,0,,,y
16.4,,,1989,979,w,3,Lauraceae,Alseodaphne,bancana,40.8,0,2,,,
16.4,,,1990,979,w,1,Ebenaceae,Diospyros,siamang,18.3,0,0,,,y
16.4,,,1991,985,e,2,Lauraceae,Litsea,angulata,10,1,0,,,y
16.4,,,1992,986,e,2.5,Lauraceae,Litsea,angulata,11.2,1,0,,,y
16.4,,,1993,986,w,0.5,Lauraceae,Litsea,angulata,10.3,1,0,,,y
16.4,,,1994,987,w,0.5,Myristicaceae,Horsfieldia,crassifolia,11,0,0,,,y
16.4,,,1995,993,e,0.5,Lauraceae,Litsea,angulata,10.2,0,0,,,y
16.4,,,1996,993,w,2.5,Lauraceae,Litsea,angulata,11.3,0,1,,,y
16.4,,,1997,992,e,2,Clusiaceae,Garcinia,bancana,11.8,0,0,,,y
16.4,,,1998,995,e,2.5,Lauraceae,Litsea,gracilipes,18.2,1,0,,,y
16.4,,,1999,998,w,4.2,Elaeocarpaceae,Elaeocarpus,glaber,25.2,0,0,,,y
16.4,,,2000,999,w,2,Fabaceae,Dialium,indum,14.7,0,1,,,y
